1775631217.4296029,103,103.2
1775631217.931777,103,103.2
1775631218.42973,105,103.4
1775631218.9295905,103,103.6
1775631219.4327812,104,103.6
1775631219.933602,104,103.8
1775631220.46395,103,103.8
1775631220.9344246,103,103.4
1775631221.4324226,102,103.2
1775631221.9379506,103,103.0
1775631222.436233,104,103.0
1775631222.9357197,103,103.0
1775631223.4377644,102,102.8
1775631223.9414957,103,103.0
1775631224.4400046,103,103.0
1775631224.9387722,103,102.8
1775631225.4403737,102,102.6
1775631225.9639707,102,102.6
1775631226.4436786,102,102.4
1775631226.942869,103,102.4
1775631227.444033,102,102.2
1775631227.9432547,103,102.4
1775631228.446146,102,102.4
1775631228.9472086,103,102.6
1775631229.4470308,103,102.6
1775631229.94679,102,102.6
1775631230.4449139,102,102.4
1775631230.9488022,103,102.6
1775631231.4488993,102,102.4
1775631231.9491699,102,102.2
1775631232.4472172,102,102.2
1775631232.9528565,103,102.4
1775631233.4528913,103,102.4
1775631233.9520948,102,102.4
1775631234.4522107,102,102.4
1775631234.9520133,102,102.4
1775631235.4793477,102,102.2
1775631235.9535866,102,102.0
1775631236.4533486,103,102.2
1775631236.9545374,102,102.2
1775631237.813583,102,102.2
1775631237.9981246,103,102.4
1775631238.4578156,102,102.4
1775631238.9579532,102,102.2
1775631239.457215,102,102.2
1775631239.962085,102,102.2
1775631240.459508,102,102.0
1775631240.9594293,102,102.0
1775631241.4613333,103,102.2
1775631241.964475,101,102.0
1775631242.463371,102,102.0
1775631242.9626637,102,102.0
1775631243.4631112,101,101.8
1775631243.9631011,102,101.6
1775631244.4676526,103,102.0
1775631244.9670272,102,102.0
1775631245.4727912,102,102.0
1775631245.965861,101,102.0
1775631246.470775,102,102.0
1775631246.9698598,102,101.8
1775631247.4707668,101,101.6
1775631247.9682388,101,101.4
1775631248.4691045,101,101.4
1775631248.9718726,102,101.4
1775631249.473698,102,101.4
1775631249.971981,102,101.6
1775631250.472435,102,101.8
1775631250.9736035,102,102.0
1775631251.4757445,103,102.2
1775631251.9765348,102,102.2
1775631252.4749722,102,102.2
1775631252.9742692,102,102.2
1775631253.47817,102,102.2
1775631253.9782238,102,102.0
1775631254.4799008,102,102.0
1775631254.9788246,102,102.0
1775631255.4773889,101,101.8
1775631255.982955,102,101.8
1775631256.4819684,102,101.8
1775631256.983196,102,101.8
1775631257.4827838,103,102.0
1775631257.9853215,102,102.2
1775631258.4865587,102,102.2
1775631258.9857452,100,101.8
1775631259.4858234,103,102.0
1775631259.9859986,102,101.8
1775631260.4883137,102,101.8
1775631260.9901884,101,101.6
1775631261.4871387,102,102.0
1775631261.986415,101,101.6
1775631262.4921136,101,101.4
1775631262.9915984,101,101.2
1775631263.494407,101,101.2
1775631263.9915156,101,101.0
1775631264.488943,101,101.0
1775631264.9945536,101,101.0
1775631265.4937196,101,101.0
1775631265.994748,102,101.2
1775631266.495362,101,101.2
1775631266.9956481,100,101.0
1775631267.4988973,102,101.2
1775631267.9998634,101,101.2
1775631268.4988933,101,101.0
1775631268.9994648,101,101.0
1775631269.5016534,102,101.4
1775631269.9988532,101,101.2
1775631270.5006156,101,101.2
1775631271.002907,100,101.0
1775631271.5038054,102,101.2
1775631272.0042353,101,101.0
1775631272.5041952,100,100.8
1775631273.0025768,101,100.8
1775631273.5046694,100,100.8
1775631274.0074508,101,100.6
1775631274.5067258,101,100.6
1775631275.0054862,101,100.8
1775631275.5061963,102,101.0
1775631276.0108924,101,101.2
1775631276.5100455,101,101.2
1775631277.009613,102,101.4
1775631277.510372,102,101.6
1775631278.0073166,102,101.6
1775631278.5139349,101,101.6
1775631279.015126,101,101.6
1775631279.5125368,99,101.0
1775631280.0124192,101,100.8
1775631280.5508826,101,100.6
1775631281.015545,100,100.4
1775631281.518381,100,100.2
1775631282.0146525,101,100.6
1775631282.513887,100,100.4
1775631283.0170586,101,100.4
1775631283.5204337,101,100.6
1775631284.0180874,100,100.6
1775631284.516221,101,100.6
1775631285.0158303,101,100.8
1775631285.5196283,101,100.8
1775631286.0197952,100,100.6
1775631286.5197148,102,101.0
1775631287.0206974,101,101.0
1775631287.5227306,100,100.8
1775631288.023831,100,100.6
1775631288.5245578,101,100.8
1775631289.024082,100,100.4
1775631289.5243852,101,100.4
1775631290.0271063,101,100.6
1775631290.5278842,100,100.6
1775631291.0280206,101,100.6
1775631291.5257916,101,100.8
1775631292.0302274,100,100.6
1775631292.5313761,101,100.6
1775631293.028833,102,101.0
1775631293.5300896,101,101.0
1775631294.0309732,101,101.0
1775631294.5331686,100,101.0
1775631295.034482,101,101.0
1775631295.5359557,101,100.8
1775631296.0325985,100,100.6
1775631296.536058,102,100.8
1775631297.034559,101,101.0
1775631297.535201,101,101.0
1775631298.0364318,101,101.0
1775631298.5366197,100,101.0
1775631299.0382118,101,100.8
1775631299.5395043,101,100.8
1775631300.0399582,101,100.8
1775631300.5402787,101,100.8
1775631301.0395398,101,101.0
1775631301.5413399,101,101.0
1775631302.0436149,100,100.8
1775631302.5407393,102,101.0
1775631303.0397985,101,101.0
1775631303.5462186,101,101.0
1775631304.045888,101,101.0
1775631304.5453103,100,101.0
1775631305.0539637,101,100.8
1775631305.545013,100,100.6
1775631306.0473146,103,101.0
1775631306.547861,101,101.0
1775631307.049063,101,101.2
1775631307.5499086,102,101.4
1775631308.0503178,101,101.6
1775631308.5507486,101,101.2
1775631309.049097,101,101.2
1775631309.5494099,101,101.2
1775631310.049038,100,100.8
1775631310.5526047,102,101.0
1775631311.0543072,100,100.8
1775631311.5524209,102,101.0
1775631312.0530427,101,101.0
1775631312.556452,101,101.2
1775631313.0554662,100,100.8
1775631313.5563374,102,101.2
1775631314.0576603,101,101.0
1775631314.5562236,100,100.8
1775631315.0597672,102,101.0
1775631315.5597124,101,101.2
1775631316.0588386,101,101.0
1775631316.558195,101,101.0
1775631317.0616925,101,101.2
1775631317.5617948,101,101.0
1775631318.061672,100,100.8
1775631318.561834,101,100.8
1775631319.0607355,102,101.0
1775631319.5666986,100,100.8
1775631320.1115415,101,100.8
1775631320.564532,101,101.0
1775631321.0661738,100,100.8
1775631321.568505,102,100.8
1775631322.069282,100,100.8
1775631322.5684943,101,100.8
1775631323.0693364,101,100.8
1775631323.56677,101,101.0
1775631324.0704646,101,100.8
1775631324.5704372,101,101.0
1775631325.0723362,101,101.0
1775631325.5697694,101,101.0
1775631326.0702388,100,100.8
1775631326.5746179,101,100.8
1775631327.0734038,100,100.6
1775631327.5729191,101,100.6
1775631328.0741773,100,100.4
1775631328.5785754,100,100.4
1775631329.0771418,102,100.6
1775631329.5760868,100,100.6
1775631330.0760694,101,100.6
1775631330.576415,101,100.8
1775631331.0795066,100,100.8
1775631331.5801885,101,100.6
1775631332.0798886,101,100.8
1775631332.58075,101,100.8
1775631333.0826855,101,100.8
1775631333.5824344,100,100.8
1775631334.0818973,100,100.6
1775631334.5823202,102,100.8
1775631335.0925417,101,100.8
1775631335.5871754,100,100.6
1775631336.0857654,101,100.8
1775631336.5888827,101,101.0
1775631337.0854132,100,100.6
1775631337.589098,100,100.4
1775631338.0884645,100,100.4
1775631338.5879786,100,100.2
1775631339.0890584,101,100.2
1775631339.5876768,100,100.2
1775631340.0926156,100,100.2
1775631340.5925195,101,100.4
1775631341.092903,100,100.4
1775631341.591277,101,100.4
1775631342.0912774,99,100.2
1775631342.5946167,100,100.2
1775631343.0950806,99,99.8
1775631343.5950387,101,100.0
1775631344.0963259,100,99.8
1775631344.5993445,100,100.0
1775631345.0995915,101,100.2
1775631345.5980265,100,100.4
1775631346.0970035,99,100.0
1775631346.5969145,101,100.2
1775631347.1010947,101,100.4
1775631347.6007612,99,100.0
1775631348.1003711,100,100.0
1775631348.6004848,100,100.2
1775631349.103948,100,100.0
1775631349.6033516,102,100.2
1775631350.1043053,101,100.6
1775631350.6043043,100,100.6
1775631351.1027753,100,100.6
1775631351.603404,99,100.4
1775631352.1075978,101,100.2
1775631352.6060925,99,99.8
1775631353.1058524,100,99.8
1775631353.6055522,99,99.6
1775631354.109393,102,100.2
1775631354.6090617,100,100.0
1775631355.1099594,100,100.2
1775631355.608504,100,100.2
1775631356.1126976,100,100.4
1775631356.613481,100,100.0
1775631357.1129732,100,100.0
1775631357.612346,99,99.8
1775631358.1116533,101,100.0
1775631358.6120563,99,99.8
1775631359.1169462,101,100.0
1775631359.6166174,100,100.0
1775631360.1154792,101,100.4
1775631360.6195965,100,100.2
1775631361.1188083,99,100.2
1775631361.6179981,100,100.0
1775631362.119965,100,100.0
1775631362.6201305,99,99.6
1775631363.1211765,102,100.0
1775631363.6219234,101,100.4
1775631364.1230671,99,100.2
1775631364.6224415,102,100.6
1775631365.1259964,100,100.8
1775631365.6250634,100,100.4
1775631366.1250145,100,100.2
1775631366.6253674,101,100.6
1775631367.1243622,100,100.2
1775631367.6246152,99,100.0
1775631368.1281693,102,100.4
1775631368.6282787,100,100.4
1775631369.128769,100,100.2
1775631369.627054,99,100.0
1775631370.1300914,100,100.2
1775631370.630745,100,99.8
1775631371.1302795,99,99.6
1775631371.6306386,100,99.6
1775631372.1347406,100,99.8
1775631372.6342773,99,99.6
1775631373.1338322,101,99.8
1775631373.6341913,100,100.0
1775631374.1338985,100,100.0
1775631374.6367848,100,100.0
1775631375.138309,100,100.2
1775631375.6380503,99,99.8
1775631376.1372197,100,99.8
1775631376.640985,101,100.0
1775631377.1411085,100,100.0
1775631377.6401033,99,99.8
1775631378.1388106,101,100.2
1775631378.63979,100,100.2
1775631379.1421046,100,100.0
1775631379.642686,99,99.8
1775631380.1439424,100,100.0
1775631380.6434147,99,99.6
1775631381.1420255,100,99.6
1775631381.6460319,101,99.8
1775631382.1458247,100,100.0
1775631382.6446846,101,100.2
1775631383.1453435,99,100.2
1775631383.6482124,100,100.2
1775631384.1487434,100,100.0
1775631384.6486294,99,99.8
1775631385.1495748,100,99.6
1775631385.6488953,100,99.8
1775631386.150455,99,99.6
1775631386.650972,100,99.6
1775631387.1518347,100,99.8
1775631387.6531854,100,99.8
1775631388.1510332,99,99.6
1775631388.656075,100,99.8
1775631389.1553047,100,99.8
1775631389.6555378,100,99.8
1775631390.155861,100,99.8
1775631390.654058,99,99.8
1775631391.1581829,100,99.8
1775631391.6574533,100,99.8
1775631392.1577432,100,99.8
1775631392.657947,100,99.8
1775631393.1607885,100,100.0
1775631393.660507,99,99.8
